storm_date,storm_time,state_name,magnitude,fatality_count,length,width
2016-04-27,04:58:00,Texas,1,0,0.69,150
2016-05-31,17:30:00,Texas,1,0,0.9,600
1996-09-20,17:40:00,Texas,0,0,0.2,105
2001-11-15,17:30:00,Texas,1,0,3,1500
1998-05-08,19:31:00,Texas,0,0,0.8,150
2004-05-01,07:45:00,Texas,1,0,0.5,135
2002-09-07,01:15:00,Texas,0,0,0.2,0
2013-05-15,19:09:00,Texas,1,0,2.44,900
2006-12-29,15:13:00,Texas,0,0,2,150
1997-10-23,16:30:00,Texas,1,0,4,300
2003-06-03,15:15:00,Texas,1,0,0.3,90
1997-05-27,13:27:00,Texas,3,0,1.4,819
2015-05-24,10:34:00,Texas,1,0,1.89,384
2016-05-22,17:13:00,Texas,3,0,4.01,1500
2015-11-17,03:28:00,Texas,0,0,0.9,90
2007-04-21,17:51:00,Texas,1,0,17.13,2640
2016-04-27,05:22:00,Texas,1,0,2.22,150
2008-06-21,17:04:00,Texas,0,0,1.02,150
2017-10-20,03:58:00,Texas,0,0,0.5,900
2015-04-24,10:58:00,Texas,1,0,13.27,150
2008-05-02,10:55:00,Texas,1,0,3.79,600
2000-04-30,16:40:00,Texas,3,0,13,2400
2008-03-31,14:10:00,Texas,0,0,1.51,120
2003-05-15,20:25:00,Texas,2,0,1.5,1350
2017-04-29,16:10:00,Texas,0,0,1.8,225
2000-04-23,15:39:00,Texas,2,0,10.6,450
2002-03-30,18:50:00,Texas,3,0,49,1320
2006-10-16,02:30:00,Texas,0,0,0.2,75
2017-05-21,13:55:00,Texas,0,0,7.23,60
2006-05-04,19:04:00,Texas,1,0,3,60
1997-05-27,15:50:00,Texas,4,1,5.6,1320
2013-06-14,08:50:00,Texas,0,0,1.9,150
1999-05-04,13:04:00,Texas,3,1,71.5,150
2017-03-29,13:55:00,Texas,1,0,0.43,150
2017-01-15,17:45:00,Texas,2,0,12.92,600
2009-06-03,13:14:00,Texas,0,0,0.06,60
2011-03-08,17:15:00,Texas,1,0,10.61,675
1997-01-27,15:39:00,Texas,1,0,1.5,90
2017-05-28,15:53:00,Texas,1,0,10.27,2400
2016-05-09,19:59:00,Texas,1,0,2.04,1170
2015-10-30,05:02:00,Texas,2,0,5.26,1320
2003-11-17,12:15:00,Texas,2,0,1,150
2017-04-14,17:27:00,Texas,0,0,1.95,150
2002-03-30,16:05:00,Texas,0,0,2.5,300
2017-03-29,01:08:00,Texas,0,0,6.48,600
2016-05-26,16:52:00,Texas,1,0,0.96,900
2007-03-28,18:39:00,Texas,3,0,6.35,1800
1997-06-22,12:30:00,Texas,0,0,0.5,99
2004-03-04,11:51:00,Texas,1,0,12,300
2002-10-24,13:19:00,Texas,2,1,2.5,600
2012-04-03,14:56:00,Texas,2,0,3.34,1200
2005-05-29,21:45:00,Texas,1,0,2,225
2014-05-26,16:52:00,Texas,0,0,2.05,90
2014-05-08,14:15:00,Texas,0,0,0.46,360
2007-05-23,16:56:00,Texas,0,0,1,150
2017-08-25,23:50:00,Texas,1,0,1.56,150
2003-04-30,00:09:00,Texas,1,0,0.3,300
2011-01-09,03:25:00,Texas,1,0,23.3,600
2016-05-23,20:30:00,Texas,3,0,9.99,2400
1999-04-03,15:51:00,Texas,3,0,5.4,450
2003-08-11,15:20:00,Texas,1,0,0.2,90
2017-04-29,17:08:00,Texas,3,2,39.71,5280
2017-03-29,09:34:00,Texas,0,0,0.27,150
2004-06-21,19:17:00,Texas,1,0,0.4,150
2001-11-15,13:35:00,Texas,1,0,2.5,600
2007-04-17,13:00:00,Texas,0,0,0.75,120
2017-04-29,18:13:00,Texas,0,0,0.88,240
2017-05-11,17:09:00,Texas,1,0,1.28,525
2017-04-14,17:19:00,Texas,0,0,0.39,75
2017-08-25,17:11:00,Texas,0,0,3.98,150
2007-03-28,19:23:00,Texas,2,0,3.61,600
2014-05-27,17:30:00,Texas,1,0,2.34,1650
2015-12-26,19:09:00,Texas,2,2,5.29,900
2008-03-18,19:36:00,Texas,1,0,20.51,900
1999-03-12,14:40:00,Texas,2,0,8,300
2017-03-28,18:28:00,Texas,2,0,1.79,225
2002-05-05,17:45:00,Texas,2,2,5,450
2015-05-25,18:18:00,Texas,1,0,21.6,3753
2017-02-14,08:27:00,Texas,0,0,0.6,90
2007-12-15,07:39:00,Texas,0,0,0.25,150
2015-05-25,14:41:00,Texas,0,0,2.43,300
2008-06-14,16:45:00,Texas,0,0,0.16,60
2007-09-07,14:43:00,Texas,1,0,1.5,225
2010-05-23,17:56:00,Texas,2,0,3.96,900
2007-04-21,20:00:00,Texas,1,0,10.7,2640
2002-10-28,21:50:00,Texas,0,0,0.5,60
1999-06-01,18:00:00,Texas,0,0,0.1,60
2009-08-18,12:57:00,Texas,1,0,0.94,300
2017-02-14,08:34:00,Texas,0,0,0.4,600
1999-05-04,14:06:00,Texas,2,0,9.7,0
2015-05-09,16:15:00,Texas,0,0,0.1,60
2017-08-25,13:18:00,Texas,0,0,0.12,60
2001-06-05,17:50:00,Texas,1,0,0.3,225
2008-04-23,15:35:00,Texas,0,0,6.11,900
2005-05-12,19:40:00,Texas,3,0,6,1500
1998-02-10,12:54:00,Texas,1,0,4,1320
2015-05-15,12:05:00,Texas,0,0,0.22,75
2017-08-25,23:56:00,Texas,1,0,1.46,300
2016-03-08,08:17:00,Texas,0,0,0.21,300
2006-12-29,15:23:00,Texas,1,0,4.5,600
2014-06-27,10:07:00,Texas,0,0,0.01,60
2016-04-29,18:33:00,Texas,2,0,7.19,2460
2012-04-03,14:22:00,Texas,0,0,0.28,90
2017-04-02,11:25:00,Texas,0,0,0.5,90
2011-06-11,17:49:00,Texas,0,0,0.51,150
2001-12-16,17:29:00,Texas,2,0,3,600
2016-09-17,18:13:00,Texas,1,0,5.87,1200
2010-09-08,17:10:00,Texas,2,0,2.69,1548
2005-06-05,18:08:00,Texas,2,0,5,3900
2002-03-30,13:55:00,Texas,0,0,3.5,90
2016-05-26,14:28:00,Texas,1,0,0.1,150
2017-08-26,19:15:00,Texas,1,0,5.78,300
2007-04-24,18:01:00,Texas,3,7,4,1200
2016-05-31,17:41:00,Texas,1,0,2.25,1200
2014-06-28,13:25:00,Texas,0,0,0.73,30
1996-04-19,18:30:00,Texas,0,0,0.1,60
2011-05-11,13:30:00,Texas,0,0,1.6,225
2007-03-31,03:45:00,Texas,2,0,0.4,225
2002-12-23,12:45:00,Texas,1,0,1,90
2010-06-30,09:10:00,Texas,0,0,0.05,60
1997-06-11,17:46:00,Texas,3,0,9,1800
1996-10-21,08:45:00,Texas,0,0,0.1,105
2008-04-10,03:04:00,Texas,1,0,7.17,525
2009-06-12,17:58:00,Texas,0,0,1.57,90
2017-03-29,04:38:00,Texas,1,0,5.97,1440
2000-11-05,17:00:00,Texas,0,0,1.5,150
2001-10-12,14:40:00,Texas,0,0,0.5,30
2009-02-10,23:16:00,Texas,1,0,7.11,900
2016-03-08,08:03:00,Texas,0,0,1.89,210
1999-05-09,19:41:00,Texas,0,0,0.1,90
2017-04-29,16:29:00,Texas,4,2,21.42,5280
2017-02-14,08:38:00,Texas,0,0,0.76,300
2008-10-06,16:05:00,Texas,0,0,1.5,300
2017-02-14,07:40:00,Texas,0,0,1,600
1998-01-11,16:30:00,Texas,1,0,2.5,1200
2012-04-03,12:21:00,Texas,2,0,6.4,450
2002-05-27,15:49:00,Texas,0,0,0.1,150
2017-03-28,17:34:00,Texas,1,0,0.7,150
2007-03-10,20:17:00,Texas,1,0,0.25,300
2011-04-14,21:46:00,Texas,0,0,1.53,300
2005-06-09,17:25:00,Texas,3,0,15,2700
2017-08-25,14:30:00,Texas,0,0,0.23,90
2007-05-23,21:40:00,Texas,2,0,7,1320
2013-05-25,02:45:00,Texas,0,0,0.3,150
2017-04-02,12:56:00,Texas,1,0,6.36,930
2009-04-16,20:55:00,Texas,1,0,7.42,600
2013-05-15,18:58:00,Texas,4,6,2.5,1200
2017-05-11,19:33:00,Texas,2,0,4.57,2400
2000-02-24,20:13:00,Texas,1,0,27,450
2017-04-02,08:15:00,Texas,0,0,3,300
2015-04-26,22:16:00,Texas,1,0,1.03,300
2002-05-23,22:25:00,Texas,1,0,6,300
2000-03-16,16:12:00,Texas,2,0,1.5,600
2016-04-29,16:50:00,Texas,2,0,1,1200
2015-12-26,19:17:00,Texas,1,0,4.47,900
2017-03-29,14:25:00,Texas,1,0,0.46,900
2013-05-15,20:12:00,Texas,3,0,7.79,5199
2016-04-18,04:12:00,Texas,0,0,0.23,90
2017-04-29,16:51:00,Texas,2,0,11.68,300
2015-12-27,16:39:00,Texas,2,0,7.78,900
2017-08-26,04:00:00,Texas,1,0,0.9,150
2017-08-25,15:08:00,Texas,1,0,2.18,150
2008-12-08,22:22:00,Texas,1,0,10.57,600
2011-04-26,18:46:00,Texas,2,0,42.37,2550
1996-04-21,21:07:00,Texas,0,0,0.1,60
2017-05-11,18:03:00,Texas,1,0,5.3,840
2003-03-18,11:45:00,Texas,0,0,0.5,60
1999-05-25,16:35:00,Texas,1,0,3,60
2016-04-27,03:43:00,Texas,0,1,0.41,120
2016-03-08,12:23:00,Texas,1,0,1.91,450
2010-01-20,17:18:00,Texas,3,0,15.56,3261
2016-04-18,04:14:00,Texas,0,0,0.14,90
2011-05-24,18:51:00,Texas,2,0,1.52,660
2007-04-23,18:43:00,Texas,0,0,4,150
2007-03-28,19:30:00,Texas,0,0,0.25,150
2009-02-10,21:15:00,Texas,1,0,0.47,300
2009-04-16,20:53:00,Texas,2,0,11.31,1350
2015-05-09,15:32:00,Texas,3,1,3.79,4200
2009-04-16,19:56:00,Texas,1,0,7.57,375
2007-05-23,20:43:00,Texas,1,0,3,2640
2011-04-26,18:04:00,Texas,2,0,5.18,1200
2017-07-15,15:15:00,Texas,0,0,0.1,60
2015-11-05,16:08:00,Texas,0,0,3.87,120
2010-06-10,09:56:00,Texas,1,0,2.81,225
2017-05-03,16:31:00,Texas,0,0,5.74,900
2001-03-12,03:36:00,Texas,1,0,15.8,900
2001-04-10,21:22:00,Texas,1,0,1.5,300
1999-12-02,21:40:00,Texas,1,2,5.5,300
2017-05-22,10:45:00,Texas,0,0,0.1,60
2017-03-29,15:12:00,Texas,1,0,0.42,75
2010-05-19,00:56:00,Texas,1,0,0.44,300
2000-05-19,19:05:00,Texas,1,0,0.5,300
2007-04-21,19:36:00,Texas,1,0,9.31,3960
2002-04-16,18:50:00,Texas,0,0,0.4,225
2016-05-22,17:44:00,Texas,2,0,6.59,1800
2000-03-22,00:50:00,Texas,0,0,1,750
2007-06-26,17:40:00,Texas,0,0,0.2,90
2003-04-06,11:45:00,Texas,2,0,4.9,660
2007-04-17,12:57:00,Texas,1,0,2,300
2005-06-06,16:00:00,Texas,1,0,6,2550
2007-04-21,18:16:00,Texas,2,0,26.72,3960
2001-10-12,21:40:00,Texas,2,0,1.2,1500
2008-07-24,08:20:00,Texas,0,0,0.29,90
2003-04-06,12:30:00,Texas,3,0,38.2,1320
1998-10-18,05:25:00,Texas,2,1,1,150
1999-01-01,23:40:00,Texas,2,0,4,300
2015-05-10,13:16:00,Texas,1,0,5.19,300
2015-05-25,13:06:00,Texas,1,0,5.66,1800
1996-01-17,22:40:00,Texas,2,0,0.5,150
2016-03-23,20:08:00,Texas,0,0,0.63,120
2004-06-08,09:00:00,Texas,1,0,6,120
2006-12-29,14:53:00,Texas,2,0,7.14,900
2017-02-14,08:15:00,Texas,1,0,1.72,900
2013-12-21,14:22:00,Texas,1,0,1.48,75
2009-04-11,18:55:00,Texas,0,0,0.73,900
1997-10-23,16:00:00,Texas,2,0,5,1320
1996-06-03,20:25:00,Texas,0,0,0.1,75
2009-04-29,17:30:00,Texas,1,0,0.9,75
1998-10-02,16:16:00,Texas,1,0,7,1200
1999-03-02,17:30:00,Texas,2,0,5.5,450
2004-11-23,16:27:00,Texas,2,1,8,1800
2016-05-30,08:54:00,Texas,0,0,0.55,75
2006-12-29,15:45:00,Texas,0,0,2,150
2009-06-12,20:38:00,Texas,1,0,0.93,600
1998-01-21,15:09:00,Texas,1,0,1,1200
2007-04-21,17:57:00,Texas,2,0,28.75,3690
2006-10-16,04:08:00,Texas,0,0,0.1,60
2009-04-16,20:26:00,Texas,1,0,2,225
2009-12-23,21:56:00,Texas,3,0,4.06,900
2017-03-29,01:10:00,Texas,0,0,11.37,1500
2016-04-17,11:10:00,Texas,0,0,0.47,90
2012-04-03,14:54:00,Texas,0,0,0.58,150
2014-12-27,14:00:00,Texas,1,0,4.25,150
2002-03-19,13:31:00,Texas,1,0,3,150
2017-01-02,09:03:00,Texas,1,0,2.55,300
2004-03-04,10:38:00,Texas,0,0,1,225
2006-05-09,21:37:00,Texas,3,3,9.3,900
1970-05-11,20:35:00,Texas,5,26,8.4,3999
2017-08-27,03:03:00,Texas,0,0,0.73,90
2003-04-06,14:41:00,Texas,2,0,27.5,1320
1996-01-17,22:33:00,Texas,1,0,3,150
2015-04-09,17:38:00,Texas,2,0,1.77,1020
1997-10-23,17:45:00,Texas,1,0,3,60
2016-05-22,19:56:00,Texas,2,0,1.9,450
2017-05-11,17:23:00,Texas,1,0,2.69,660
2016-05-27,12:28:00,Texas,0,0,0.05,150
2010-10-23,11:55:00,Texas,0,0,0.01,150
2006-12-29,13:35:00,Texas,0,0,4,150
2013-05-15,23:05:00,Texas,1,0,6.17,1200
2007-03-30,11:02:00,Texas,0,0,7.21,225
1996-09-20,18:20:00,Texas,1,0,0.2,105
2011-04-11,01:13:00,Texas,1,0,0.53,180
2011-10-12,16:30:00,Texas,0,0,4.23,150
2007-03-28,18:46:00,Texas,2,0,4.15,1584
2000-05-27,17:20:00,Texas,0,0,0.3,60
1999-01-01,13:41:00,Texas,2,0,5,1500
2007-03-28,19:13:00,Texas,2,0,4.53,600
2016-04-29,16:55:00,Texas,2,0,25.94,9663
2014-04-13,15:45:00,Texas,1,0,0.79,60
2016-03-08,07:21:00,Texas,0,0,0.37,480
2015-12-27,15:06:00,Texas,0,0,2.93,225
1999-03-02,18:55:00,Texas,3,1,12,1500
1999-04-26,12:12:00,Texas,1,0,5.4,300
2016-05-22,19:42:00,Texas,3,0,3.71,600
1999-05-04,14:03:00,Texas,2,0,2.2,351
2008-12-08,22:43:00,Texas,2,0,3.63,375
1997-06-12,22:35:00,Texas,1,0,11,300
2015-05-19,21:36:00,Texas,1,0,1.92,270
2015-05-25,12:41:00,Texas,1,0,0.42,270
2008-03-31,14:05:00,Texas,0,0,0.78,120
2009-04-29,17:11:00,Texas,1,0,4,375
2015-12-26,18:01:00,Texas,3,0,8.52,375
1999-01-02,00:45:00,Texas,2,1,4.5,750
2010-01-20,18:35:00,Texas,0,0,1.35,150
2003-10-05,17:30:00,Texas,0,0,0.3,150
2010-07-02,16:09:00,Texas,1,0,1.9,300
2015-05-24,00:27:00,Texas,1,0,2.62,300
2000-10-22,15:35:00,Texas,0,0,0.2,90
2017-08-26,16:23:00,Texas,0,0,0.54,90
2015-05-25,10:46:00,Texas,1,0,9.54,603
2013-05-17,18:50:00,Texas,1,0,3.14,60
2004-03-04,10:28:00,Texas,0,0,0.5,225
2016-04-30,05:08:00,Texas,2,0,9.86,1500
2002-03-30,20:09:00,Texas,3,0,0.7,180
2007-04-21,18:50:00,Texas,2,0,11.93,2112
2012-04-03,12:54:00,Texas,0,0,0.09,75
2012-05-11,02:15:00,Texas,0,0,0.1,150
2010-01-20,18:23:00,Texas,1,0,3,300
2003-11-17,15:01:00,Texas,2,0,0.7,300
2007-03-23,22:22:00,Texas,2,0,1.5,450
2011-04-25,16:20:00,Texas,0,0,0.46,150
2017-05-18,15:54:00,Texas,2,0,2,300
1997-05-27,15:05:00,Texas,3,0,9.2,600
2004-11-17,18:30:00,Texas,1,0,0.5,90
1997-06-12,22:30:00,Texas,0,0,0.5,150
2001-05-29,21:21:00,Texas,1,0,8,1980
2011-04-25,20:37:00,Texas,1,0,7.72,750
2017-08-26,15:20:00,Texas,0,0,0.52,150
2008-04-23,18:40:00,Texas,0,0,1.4,120
2008-05-02,07:30:00,Texas,1,0,1.33,225
2016-04-29,23:34:00,Texas,1,0,6.63,1050
1999-05-11,17:05:00,Texas,4,1,7,4200
2002-12-30,12:30:00,Texas,0,0,0.3,90
2016-03-08,07:36:00,Texas,0,0,0.01,120
1996-09-20,18:11:00,Texas,1,0,0.2,105
1999-03-02,18:20:00,Texas,0,0,3,90
2017-04-14,17:36:00,Texas,3,0,3.55,5808
2002-05-27,16:12:00,Texas,0,0,1,150
2009-04-16,21:14:00,Texas,1,0,1.5,300
2000-11-24,03:50:00,Texas,1,0,3,30
2015-05-19,14:21:00,Texas,0,0,4.65,240
2016-04-29,18:54:00,Texas,1,0,1.06,450
2012-04-03,14:33:00,Texas,3,0,7.73,450
2000-11-24,02:35:00,Texas,1,0,1,450
2007-04-30,21:10:00,Texas,0,0,1.37,1050
2007-03-30,15:36:00,Texas,1,0,3.06,90
2000-04-23,15:58:00,Texas,3,0,16,2640
2009-10-03,14:12:00,Texas,0,0,0.1,150
2015-12-26,18:46:00,Texas,4,10,13.04,1650
2017-04-29,19:48:00,Texas,1,0,0.3,570
2015-05-25,12:42:00,Texas,1,0,1.53,540
1999-01-01,22:33:00,Texas,1,0,8,0
2002-09-06,23:55:00,Texas,0,0,4,0
2015-10-31,04:22:00,Texas,0,0,0.76,90
2001-10-12,23:50:00,Texas,1,0,1,150
2006-12-29,15:15:00,Texas,1,0,15.9,3960
2007-03-28,17:35:00,Texas,2,0,17.5,900
2003-05-15,21:53:00,Texas,2,0,15.5,5280
1997-02-20,03:00:00,Texas,1,0,10,150
2015-05-19,18:29:00,Texas,1,0,0.75,600
2008-04-17,18:20:00,Texas,0,0,0.66,120
2007-03-23,20:38:00,Texas,0,0,1.75,120
2007-05-02,13:08:00,Texas,0,0,0.45,90
2017-01-02,09:44:00,Texas,1,0,2.57,300
2014-04-03,20:20:00,Texas,0,0,0.56,750
2004-03-17,00:40:00,Texas,0,0,0.2,90
2017-08-26,01:12:00,Texas,0,0,0.11,90
2000-11-03,16:35:00,Texas,1,0,2.3,90
2007-04-21,19:45:00,Texas,1,0,3.33,1320
2010-01-20,19:44:00,Texas,1,0,0.31,150
2017-01-21,16:50:00,Texas,2,0,13.36,2400
2010-04-22,18:46:00,Texas,3,0,12.25,2925
1996-09-19,08:30:00,Texas,1,0,0.5,120
2017-03-24,19:31:00,Texas,2,0,2.71,675
1980-08-10,13:40:00,Texas,2,0,5.4,450
2016-04-26,21:00:00,Texas,0,0,2.42,450
1997-02-12,15:45:00,Texas,0,0,1.2,69
2017-12-20,01:37:00,Texas,1,0,4,750
2007-03-28,19:36:00,Texas,1,0,0.25,150
2014-07-21,12:35:00,Texas,0,0,0.1,60
2007-03-28,16:43:00,Texas,1,0,6.75,300
1992-11-21,15:27:00,Texas,4,0,30,5400
2016-04-26,21:11:00,Texas,0,0,6.01,225
2017-02-14,08:40:00,Texas,0,0,1.49,450
1996-04-12,18:46:00,Texas,2,0,1,750
2017-03-24,23:23:00,Texas,0,0,0.01,90
2015-05-10,20:19:00,Texas,1,0,1.44,1320
2003-05-06,22:45:00,Texas,2,0,54.4,2640
2017-01-21,16:19:00,Texas,1,0,0.81,300
2003-10-05,17:05:00,Texas,1,0,4,1200
1998-01-05,22:52:00,Texas,2,0,4.2,240
2017-08-26,03:30:00,Texas,0,0,1.02,90
2017-04-29,19:45:00,Texas,1,0,2.99,1710
1998-10-17,14:28:00,Texas,2,0,3.5,300
2007-06-15,21:40:00,Texas,1,0,3.16,300
2017-03-29,14:00:00,Texas,0,0,2,600
2017-05-22,08:35:00,Texas,0,0,0.17,60
2007-06-02,22:03:00,Texas,0,0,1,225
2017-02-14,08:21:00,Texas,2,0,0.68,900
2017-01-18,13:40:00,Texas,1,0,0.6,75
2009-04-18,08:30:00,Texas,0,0,0.1,150
2010-04-22,16:20:00,Texas,1,0,10.34,300
2012-12-25,09:05:00,Texas,3,0,9.72,900
2007-07-06,16:50:00,Texas,0,0,0.3,105
2007-04-21,19:59:00,Texas,1,0,2,2112
2010-05-18,22:27:00,Texas,0,0,1.4,2640
2003-11-17,21:15:00,Texas,1,0,0.2,150
2015-12-12,16:59:00,Texas,1,0,1.02,561
2002-10-24,14:41:00,Texas,1,0,1.5,300
2001-10-11,06:05:00,Texas,2,0,3.5,300
2012-04-03,12:00:00,Texas,2,0,13.7,600
1997-10-25,11:52:00,Texas,0,0,0.5,120
2001-05-21,20:25:00,Texas,1,0,0.2,225
2007-03-23,22:18:00,Texas,0,0,0.5,225
2014-04-03,19:03:00,Texas,1,0,11.8,2250
2002-05-05,17:59:00,Texas,0,0,1,150
2016-05-26,14:29:00,Texas,2,0,1.28,300
2010-04-24,01:31:00,Texas,0,0,4.23,300
2001-04-10,22:06:00,Texas,2,0,4,600
2009-04-09,19:05:00,Texas,2,0,16.76,570
2016-03-08,12:37:00,Texas,0,0,5.3,240
2015-10-31,04:47:00,Texas,2,0,4.76,450
2016-04-29,15:53:00,Texas,0,0,1.34,195
2017-03-29,14:03:00,Texas,1,0,2.67,750
2007-04-13,18:45:00,Texas,0,0,1.95,90
2017-04-29,17:32:00,Texas,0,0,8.57,300
2001-10-12,19:00:00,Texas,2,0,9,1770
1979-04-10,17:50:00,Texas,4,42,46.9,3960
2015-05-24,01:34:00,Texas,1,0,1.13,240
2002-12-30,21:20:00,Texas,1,0,1.1,90
2009-05-03,05:44:00,Texas,1,0,2.08,150
2017-05-28,16:07:00,Texas,1,0,4.64,1200
2015-05-10,19:46:00,Texas,3,2,10.22,2100
2007-03-24,02:59:00,Texas,1,0,2,150
2016-03-08,06:30:00,Texas,0,0,0.29,300
2015-05-19,20:41:00,Texas,1,0,1.8,300
1999-05-04,11:45:00,Texas,2,0,14.6,300
2017-01-15,20:11:00,Texas,0,0,3.07,120
2017-01-16,02:43:00,Texas,0,0,3.13,750
2016-05-26,14:03:00,Texas,0,0,0.35,90
1998-05-26,19:30:00,Texas,1,0,3.6,5820
2002-04-16,16:49:00,Texas,0,0,0.6,150
2003-11-17,22:30:00,Texas,1,0,1.5,150
2000-03-26,21:28:00,Texas,1,0,4.8,60
2017-08-26,14:50:00,Texas,1,0,0.94,150
2004-06-29,16:00:00,Texas,0,0,0.8,150
2000-05-27,17:00:00,Texas,0,0,0.2,60
2016-03-08,08:53:00,Texas,1,0,0.15,120
2006-05-04,18:47:00,Texas,0,0,4,225
2015-05-19,22:04:00,Texas,0,0,0.16,90
2007-04-17,17:30:00,Texas,0,0,1.1,90
2007-04-21,19:45:00,Texas,1,0,12.23,1320
2010-06-02,21:47:00,Texas,1,0,7.57,1320
1995-05-07,15:20:00,Texas,3,3,34.1,2640
2016-05-22,18:55:00,Texas,2,0,3.05,600
2015-05-25,14:55:00,Texas,2,1,8.88,1200
2017-08-25,15:14:00,Texas,0,0,0.16,60
2015-05-19,20:39:00,Texas,0,0,1.96,240
2004-03-04,11:31:00,Texas,2,0,10,1320
2003-11-17,09:10:00,Texas,0,0,0.5,150
2015-12-26,19:33:00,Texas,1,1,5.21,300
1998-02-16,17:25:00,Texas,1,0,1.2,600
1999-01-01,13:00:00,Texas,1,0,2.5,0
2017-07-15,14:27:00,Texas,0,0,0.38,60
2017-03-29,14:13:00,Texas,1,0,1.31,1800
2015-12-27,15:24:00,Texas,1,0,7.98,4014
2017-03-29,01:31:00,Texas,1,0,1.62,390
2013-05-15,17:51:00,Texas,1,0,3.63,720
2012-04-16,04:50:00,Texas,0,0,1.05,150
2013-05-15,18:03:00,Texas,1,0,1.95,1200
2002-03-24,18:55:00,Hawaii,0,0,1,90
2008-05-23,16:13:00,Kansas,1,0,1,450
2007-04-23,21:15:00,Kansas,1,0,15.5,150
2006-04-15,17:20:00,Kansas,0,0,11,300
2016-05-08,18:27:00,Kansas,1,0,2.82,1500
2001-04-10,23:24:00,Kansas,1,0,4,300
1998-06-27,22:10:00,Kansas,1,0,6,240
2008-05-23,15:35:00,Kansas,2,0,14,5280
2015-05-06,13:24:00,Kansas,0,0,10.72,300
2017-02-28,22:37:00,Kansas,0,0,0.1,225
2008-05-22,16:25:00,Kansas,0,0,10.7,225
2007-04-23,22:44:00,Kansas,1,0,6,225
2003-05-08,17:56:00,Kansas,3,0,23,1050
2007-02-28,19:24:00,Kansas,4,0,28.01,2400
1998-04-14,15:06:00,Kansas,1,0,1.2,150
2007-03-28,20:01:00,Kansas,3,0,29.09,3960
2000-04-19,19:30:00,Kansas,3,0,34,870
2016-07-07,20:10:00,Kansas,3,0,4.19,3432
2003-05-04,15:18:00,Kansas,4,2,21,1500
2006-04-06,16:20:00,Kansas,2,0,17.3,1320
2012-02-28,19:17:00,Kansas,0,0,2.29,150
1999-05-16,17:10:00,Kansas,1,0,2.5,300
2003-05-15,20:10:00,Kansas,1,0,2,300
2002-05-07,19:34:00,Kansas,2,0,22,5400
2015-07-13,17:34:00,Kansas,3,0,5.32,1050
2003-05-04,16:45:00,Kansas,3,5,25,2640
1996-05-26,16:20:00,Kansas,1,0,3,150
2009-06-20,18:44:00,Kansas,0,0,1.16,150
1998-10-04,17:05:00,Kansas,1,0,6,300
2011-06-20,13:30:00,Kansas,2,0,4,225
2010-04-22,18:06:00,Kansas,1,0,7.2,1320
2009-06-15,16:26:00,Kansas,1,0,0.47,300
2005-06-04,15:18:00,Kansas,2,0,3,300
2008-05-29,19:58:00,Kansas,0,0,9.84,600
1996-05-26,16:15:00,Kansas,1,0,10,1200
2015-05-06,15:49:00,Kansas,3,0,16.48,900
2007-04-23,22:15:00,Kansas,1,0,12.5,300
2009-04-29,18:26:00,Kansas,1,0,2.1,990
2011-05-21,20:10:00,Kansas,3,1,10.11,2100
2012-04-14,21:21:00,Kansas,3,0,13.2,5280
2005-06-09,16:25:00,Kansas,1,0,9,180
2004-07-07,19:30:00,Kansas,0,0,0.9,300
1999-05-04,13:02:00,Kansas,1,0,8,0
2007-05-05,21:51:00,Kansas,1,0,2,225
2015-05-06,14:55:00,Kansas,2,0,12.58,1050
2006-03-12,14:20:00,Kansas,0,0,16.4,660
2012-04-14,11:14:00,Kansas,1,0,17.2,600
2007-05-05,00:28:00,Kansas,1,0,6.18,375
2017-10-02,19:24:00,Kansas,1,0,0.54,300
2001-04-10,22:08:00,Kansas,2,0,40.1,1200
2013-05-18,18:18:00,Kansas,4,0,7,3300
2007-05-05,18:32:00,Kansas,1,0,4.03,300
2004-05-26,20:15:00,Kansas,1,0,5.5,1200
2010-05-10,15:34:00,Kansas,2,0,3.14,2100
2002-05-05,22:11:00,Kansas,0,0,0.1,300
2008-05-29,17:02:00,Kansas,1,0,1.75,600
2003-05-08,18:38:00,Kansas,2,0,15,2400
1999-06-04,19:30:00,Kansas,1,0,0.5,0
2007-04-23,18:47:00,Kansas,1,0,12,150
2017-05-16,18:59:00,Kansas,3,0,26.64,900
2007-05-04,20:00:00,Kansas,5,11,28.81,9000
2005-04-10,16:00:00,Kansas,1,0,0.2,75
2008-05-23,20:08:00,Kansas,1,0,4.29,1350
2002-05-07,17:51:00,Kansas,3,0,10,1800
2001-09-07,16:26:00,Kansas,1,0,12,600
2008-05-23,21:30:00,Kansas,1,0,0.44,225
2017-02-28,22:43:00,Kansas,0,0,0.1,225
2003-06-22,19:30:00,Kansas,1,0,3,450
2015-05-09,20:50:00,Kansas,2,0,18.75,450
2016-12-25,10:58:00,Kansas,0,0,1.88,150
2007-03-28,19:49:00,Kansas,1,0,4,300
2003-05-08,17:40:00,Kansas,3,0,25,2400
2001-04-11,00:14:00,Kansas,1,0,17.5,225
2002-06-19,18:07:00,Kansas,1,0,3,300
1966-06-08,19:00:00,Kansas,5,16,21.1,2640
2003-05-08,17:13:00,Kansas,1,0,2,300
2009-08-02,19:50:00,Kansas,1,0,3.5,225
